ID,Pred
10854,0.0
7419,0.0
5558,0.3
832,0.0
4964,0.0
11030,0.0
4587,0.0
450,0.0
11031,0.0
4990,0.0
221,0.0
4351,0.0
1357,0.0
5667,0.1
8867,0.1
2747,0.1
7422,0.0
4148,0.0
9516,0.0
1291,0.0
1833,0.0
7270,0.1
8182,0.0
10394,0.5
1142,0.0
451,0.0
7128,0.0
10678,0.0
7755,0.0
4754,0.0
20,0.0
2246,0.0
10307,0.1
2147,1.0
10590,0.0
6565,0.7
6619,0.0
4817,0.0
4508,0.0
4843,0.0
9197,0.0
6237,0.0
6515,0.0
5954,0.0
7938,0.0
961,0.0
1764,0.0
1916,0.0
6941,0.0
5562,0.0
1517,0.0
7286,0.0
4687,0.0
5631,0.0
1951,0.0
123,0.0
9451,0.0
7396,0.0
3298,0.0
6730,0.0
9916,0.0
2227,0.0
946,0.0
3745,0.0
4094,0.0
8588,0.0
3916,0.0
9135,0.0
1755,0.0
2875,0.0
2008,0.6
10925,0.0
1604,0.0
5389,0.0
2878,0.0
4440,0.0
1324,0.0
6262,0.0
3628,0.0
3641,0.0
322,0.0
175,0.0
6988,0.0
8204,0.1
7476,0.1
5221,0.0
8970,0.0
9286,0.0
5831,0.7
1010,0.0
11074,0.1
5896,0.0
3515,0.0
5324,0.0
6534,0.0
8373,0.0
3829,0.0
4501,0.0
4179,0.0
2292,0.0
9239,0.0
8953,0.0
10258,0.0
3520,0.8
10402,0.0
11114,0.0
9553,0.0
6055,0.0
4786,0.1
5015,0.0
8560,0.0
3469,0.0
5885,0.0
3310,0.0
2134,0.0
2532,0.3
2579,0.0
3117,0.0
5623,0.0
4789,0.8
9523,0.0
5268,0.0
1545,0.0
2254,0.0
2661,0.0
3130,0.0
5847,0.0
5863,0.0
999,0.0
2931,0.5
1890,0.0
5589,0.0
10172,0.0
6729,0.0
10492,0.0
2939,0.1
5948,0.0
574,0.0
3266,0.0
10500,0.0
7987,0.0
1135,0.0
24,0.0
7244,0.0
1966,0.0
7789,0.0
3336,0.2
5644,0.0
1295,0.1
6663,0.0
10262,0.0
456,0.0
3270,0.0
5748,0.0
8952,0.0
3921,0.0
9826,0.0
5830,0.0
8310,0.0
6382,0.0
8439,0.6
7613,0.0
48,0.0
5046,0.0
3231,0.0
7181,0.0
1663,0.0
5441,0.0
8602,0.0
9925,0.0
9499,0.1
6568,0.0
3032,0.0
5153,0.0
4127,0.0
9940,0.0
7527,0.0
3406,0.0
9771,0.0
6722,0.0
213,0.0
8541,0.0
8475,0.1
8070,0.0
313,0.0
9757,0.0
2088,0.0
2320,0.0
966,0.0
9706,0.0
3979,0.4
5602,0.0
2202,0.0
9645,0.0
7230,0.0
5675,0.0
4974,0.0
5687,0.0
5871,0.0
3846,0.0
10001,0.0
2831,0.1
868,0.0
7212,0.0
1743,0.0
2415,0.6
7947,0.0
2106,0.0
3363,0.0
8595,0.0
7232,0.0
7829,0.0
9977,0.0
10142,0.0
5263,0.0
22,0.0
528,0.0
4070,0.1
